customer_id,customer_name,email,country,city,signup_date,customer_segment
C04386,Customer 04386,customer04386@example.com,USA,San Francisco,2025-10-16,Regular
C04387,Customer 04387,customer04387@example.com,Singapore,Singapore,2025-03-26,Premium
C04388,Customer 04388,customer04388@example.com,India,Hyderabad,2024-11-02,Premium
C04389,Customer 04389,customer04389@example.com,India,Pune,2025-05-14,Premium
C04390,Customer 04390,customer04390@example.com,India,Hyderabad,2025-09-13,Regular
C04391,Customer 04391,customer04391@example.com,India,Pune,2024-01-08,Regular
C04392,Customer 04392,customer04392@example.com,USA,Chicago,2024-03-09,New
C04393,Customer 04393,customer04393@example.com,USA,Chicago,2025-12-02,Premium
C04394,Customer 04394,customer04394@example.com,India,Pune,2025-11-21,Premium
C04395,Customer 04395,customer04395@example.com,UAE,Abu Dhabi,2025-07-28,New
C04396,Customer 04396,customer04396@example.com,Germany,Munich,2024-03-08,New
C04397,Customer 04397,customer04397@example.com,India,Bengaluru,2025-12-18,Regular
C04398,Customer 04398,customer04398@example.com,India,Hyderabad,2025-02-11,Regular
C04399,Customer 04399,customer04399@example.com,India,Delhi,2025-06-01,New
C04400,Customer 04400,customer04400@example.com,India,Chennai,2024-04-28,Regular
C04401,Customer 04401,customer04401@example.com,India,Chennai,2024-01-31,New
C04402,Customer 04402,customer04402@example.com,USA,Austin,2025-06-01,New
C04403,Customer 04403,customer04403@example.com,India,Bengaluru,2025-04-27,Premium
C04404,Customer 04404,customer04404@example.com,UK,London,2024-07-25,Regular
C04405,Customer 04405,customer04405@example.com,Netherlands,Amsterdam,2025-10-30,Premium
C04406,Customer 04406,customer04406@example.com,Canada,Vancouver,2025-08-01,Premium
C04407,Customer 04407,customer04407@example.com,UAE,Abu Dhabi,2025-01-21,Regular
C04408,Customer 04408,customer04408@example.com,India,Delhi,2025-02-15,Premium
C04409,Customer 04409,customer04409@example.com,UK,Birmingham,2025-01-04,VIP
C04410,Customer 04410,customer04410@example.com,USA,Seattle,2024-12-18,Regular
C04411,Customer 04411,customer04411@example.com,India,Pune,2024-12-01,Regular
C04412,Customer 04412,customer04412@example.com,India,Bengaluru,2024-10-15,Regular
C04413,Customer 04413,customer04413@example.com,Canada,Vancouver,2024-05-19,Premium
C04414,Customer 04414,customer04414@example.com,USA,Seattle,2024-10-26,New
C04415,Customer 04415,customer04415@example.com,UK,Birmingham,2024-01-13,Regular
C04416,Customer 04416,customer04416@example.com,UK,Manchester,2025-10-25,Premium
C04417,Customer 04417,customer04417@example.com,UK,Manchester,2025-03-03,Premium
C04418,Customer 04418,customer04418@example.com,India,Delhi,2025-02-03,Regular
C04419,Customer 04419,customer04419@example.com,India,Hyderabad,2024-04-18,Regular
C04420,Customer 04420,customer04420@example.com,India,Bengaluru,2025-04-29,Regular
C04421,Customer 04421,customer04421@example.com,India,Bengaluru,2024-12-21,Regular
C04422,Customer 04422,customer04422@example.com,Singapore,Singapore,2024-05-28,Premium
C04423,Customer 04423,customer04423@example.com,USA,Chicago,2025-12-16,New
C04424,Customer 04424,customer04424@example.com,Australia,Brisbane,2024-11-02,Regular
C04425,Customer 04425,customer04425@example.com,India,Hyderabad,2025-06-16,Premium
C04426,Customer 04426,customer04426@example.com,UK,Manchester,2024-02-29,Regular
C04427,Customer 04427,customer04427@example.com,India,Hyderabad,2025-03-10,Premium
C04428,Customer 04428,customer04428@example.com,India,Mumbai,2024-01-21,Regular
C04429,Customer 04429,customer04429@example.com,India,Pune,2025-01-16,Premium
C04430,Customer 04430,customer04430@example.com,Germany,Hamburg,2024-09-01,VIP
C04431,Customer 04431,customer04431@example.com,Canada,Toronto,2024-03-13,Regular
C04432,Customer 04432,customer04432@example.com,USA,Seattle,2025-03-24,Premium
C04433,Customer 04433,customer04433@example.com,UK,Birmingham,2024-03-16,VIP
C04434,Customer 04434,customer04434@example.com,UAE,Sharjah,2025-11-28,VIP
C04435,Customer 04435,customer04435@example.com,India,Chennai,2025-08-12,Regular
C04436,Customer 04436,customer04436@example.com,India,Hyderabad,2025-01-24,Regular
C04437,Customer 04437,customer04437@example.com,India,Chennai,2025-07-30,Regular
C04438,Customer 04438,customer04438@example.com,Germany,Berlin,2024-12-07,Regular
C04439,Customer 04439,customer04439@example.com,Netherlands,Amsterdam,2024-10-16,Regular
C04440,Customer 04440,customer04440@example.com,India,Pune,2025-07-21,New
C04441,Customer 04441,customer04441@example.com,France,Paris,2024-11-26,Regular
C04442,Customer 04442,customer04442@example.com,Germany,Berlin,2024-09-15,Regular
C04443,Customer 04443,customer04443@example.com,India,Pune,2025-03-01,Premium
C04444,Customer 04444,customer04444@example.com,UK,London,2025-12-02,Premium
C04445,Customer 04445,customer04445@example.com,UK,Leeds,2024-01-06,Regular
C04446,Customer 04446,customer04446@example.com,Singapore,Singapore,2024-01-06,Regular
C04447,Customer 04447,customer04447@example.com,India,Delhi,2024-07-09,Premium
C04448,Customer 04448,customer04448@example.com,Germany,Berlin,2024-05-27,New
C04449,Customer 04449,customer04449@example.com,India,Chennai,2025-02-08,New
C04450,Customer 04450,customer04450@example.com,Australia,Melbourne,2024-09-14,Premium
C04451,Customer 04451,customer04451@example.com,UK,Leeds,2025-12-30,New
C04452,Customer 04452,customer04452@example.com,USA,Chicago,2025-04-23,Premium
C04453,Customer 04453,customer04453@example.com,Germany,Berlin,2024-03-30,Premium
C04454,Customer 04454,customer04454@example.com,Germany,Hamburg,2024-01-10,Regular
C04455,Customer 04455,customer04455@example.com,France,Marseille,2024-03-27,Premium
C04456,Customer 04456,customer04456@example.com,India,Pune,2024-05-30,Regular
C04457,Customer 04457,customer04457@example.com,Canada,Toronto,2025-09-16,Premium
C04458,Customer 04458,customer04458@example.com,India,Mumbai,2024-01-30,Premium
C04459,Customer 04459,customer04459@example.com,UK,Leeds,2024-05-07,New
C04460,Customer 04460,customer04460@example.com,USA,New York,2024-03-18,Regular
C04461,Customer 04461,customer04461@example.com,UK,Birmingham,2025-02-24,Regular
C04462,Customer 04462,customer04462@example.com,USA,San Francisco,2024-02-24,New
C04463,Customer 04463,customer04463@example.com,Netherlands,Amsterdam,2025-04-24,VIP
C04464,Customer 04464,customer04464@example.com,India,Delhi,2024-10-31,Regular
C04465,Customer 04465,customer04465@example.com,Canada,Toronto,2025-06-29,Regular
C04466,Customer 04466,customer04466@example.com,UK,London,2024-04-14,New
C04467,Customer 04467,customer04467@example.com,India,Mumbai,2024-06-20,Regular
C04468,Customer 04468,customer04468@example.com,India,Hyderabad,2025-05-13,Premium
C04469,Customer 04469,customer04469@example.com,UAE,Dubai,2024-01-22,Regular
C04470,Customer 04470,customer04470@example.com,France,Lyon,2024-10-13,Premium
C04471,Customer 04471,customer04471@example.com,UAE,Dubai,2025-01-25,Premium
C04472,Customer 04472,customer04472@example.com,Netherlands,Amsterdam,2025-09-08,Regular
C04473,Customer 04473,customer04473@example.com,India,Mumbai,2024-05-28,Regular
C04474,Customer 04474,customer04474@example.com,UK,Manchester,2024-09-28,New
C04475,Customer 04475,customer04475@example.com,Canada,Vancouver,2024-10-25,New
C04476,Customer 04476,customer04476@example.com,UK,Leeds,2024-06-20,New
C04477,Customer 04477,customer04477@example.com,UK,Birmingham,2024-02-16,Premium
C04478,Customer 04478,customer04478@example.com,UK,Manchester,2025-09-17,VIP
C04479,Customer 04479,customer04479@example.com,USA,New York,2024-07-25,New
C04480,Customer 04480,customer04480@example.com,USA,San Francisco,2025-03-28,Regular
C04481,Customer 04481,customer04481@example.com,India,Delhi,2025-01-29,New
C04482,Customer 04482,customer04482@example.com,UK,Manchester,2024-10-27,Premium
C04483,Customer 04483,customer04483@example.com,USA,Seattle,2025-12-08,Regular
C04484,Customer 04484,customer04484@example.com,USA,Austin,2025-11-06,Regular
C04485,Customer 04485,customer04485@example.com,India,Bengaluru,2024-06-24,Regular
C04486,Customer 04486,customer04486@example.com,Australia,Sydney,2024-04-19,Regular
C04487,Customer 04487,customer04487@example.com,India,Hyderabad,2025-11-14,Regular
C04488,Customer 04488,customer04488@example.com,UK,London,2024-07-20,New
C04489,Customer 04489,customer04489@example.com,Germany,Berlin,2024-06-16,New
C04490,Customer 04490,customer04490@example.com,USA,San Francisco,2025-09-05,Regular
C04491,Customer 04491,customer04491@example.com,India,Pune,2024-03-26,Premium
C04492,Customer 04492,customer04492@example.com,Canada,Vancouver,2025-10-15,Regular
C04493,Customer 04493,customer04493@example.com,USA,Chicago,2025-12-25,New
C04494,Customer 04494,customer04494@example.com,Germany,Berlin,2024-02-20,Premium
C04495,Customer 04495,customer04495@example.com,Australia,Brisbane,2024-04-21,New
C04496,Customer 04496,customer04496@example.com,USA,New York,2025-04-07,New
C04497,Customer 04497,customer04497@example.com,UK,London,2025-03-17,Premium
C04498,Customer 04498,customer04498@example.com,India,Mumbai,2024-09-27,Regular
C04499,Customer 04499,customer04499@example.com,India,Pune,2025-07-30,Regular
C04500,Customer 04500,customer04500@example.com,UK,Manchester,2024-12-09,Premium
C04501,Customer 04501,customer04501@example.com,USA,Seattle,2024-07-01,Premium
C04502,Customer 04502,customer04502@example.com,USA,Austin,2025-05-17,New
C04503,Customer 04503,customer04503@example.com,India,Mumbai,2024-01-10,Regular
C04504,Customer 04504,customer04504@example.com,India,Delhi,2025-05-08,Regular
C04505,Customer 04505,customer04505@example.com,UK,London,2024-08-21,VIP
C04506,Customer 04506,customer04506@example.com,India,Hyderabad,2024-10-24,VIP
C04507,Customer 04507,customer04507@example.com,Australia,Sydney,2024-08-31,Regular
C04508,Customer 04508,customer04508@example.com,India,Hyderabad,2025-05-23,Regular
C04509,Customer 04509,customer04509@example.com,USA,Austin,2024-12-16,New
C04510,Customer 04510,customer04510@example.com,UAE,Abu Dhabi,2024-09-23,New
C04511,Customer 04511,customer04511@example.com,India,Pune,2025-09-21,Regular
C04512,Customer 04512,customer04512@example.com,UK,Birmingham,2025-10-17,Regular
C04513,Customer 04513,customer04513@example.com,India,Delhi,2024-07-19,Regular
C04514,Customer 04514,customer04514@example.com,USA,New York,2024-08-26,Regular
C04515,Customer 04515,customer04515@example.com,USA,New York,2024-11-29,Premium
C04516,Customer 04516,customer04516@example.com,UK,London,2025-02-18,Premium
C04517,Customer 04517,customer04517@example.com,USA,New York,2025-04-28,Premium
C04518,Customer 04518,customer04518@example.com,France,Paris,2025-03-12,New
C04519,Customer 04519,customer04519@example.com,India,Pune,2024-09-02,Premium
C04520,Customer 04520,customer04520@example.com,India,Pune,2024-01-08,Premium
C04521,Customer 04521,customer04521@example.com,France,Paris,2024-05-31,New
C04522,Customer 04522,customer04522@example.com,USA,Austin,2025-01-26,Regular
C04523,Customer 04523,customer04523@example.com,France,Lyon,2024-07-29,VIP
C04524,Customer 04524,customer04524@example.com,USA,Seattle,2025-01-01,Regular
C04525,Customer 04525,customer04525@example.com,Germany,Hamburg,2025-10-31,Regular
C04526,Customer 04526,customer04526@example.com,UK,Birmingham,2025-07-23,New
C04527,Customer 04527,customer04527@example.com,Australia,Brisbane,2024-03-26,Regular
C04528,Customer 04528,customer04528@example.com,UAE,Dubai,2024-02-24,Regular
C04529,Customer 04529,customer04529@example.com,USA,Austin,2025-12-13,New
C04530,Customer 04530,customer04530@example.com,India,Mumbai,2025-09-25,Regular
C04531,Customer 04531,customer04531@example.com,India,Bengaluru,2025-03-21,New
C04532,Customer 04532,customer04532@example.com,India,Hyderabad,2025-09-11,Premium
C04533,Customer 04533,customer04533@example.com,India,Delhi,2024-10-30,VIP
C04534,Customer 04534,customer04534@example.com,India,Delhi,2024-05-11,Regular
C04535,Customer 04535,customer04535@example.com,USA,Seattle,2025-02-24,Regular
C04536,Customer 04536,customer04536@example.com,USA,Austin,2025-01-19,Regular
C04537,Customer 04537,customer04537@example.com,UK,Leeds,2024-07-16,New
C04538,Customer 04538,customer04538@example.com,USA,Seattle,2024-02-16,VIP
C04539,Customer 04539,customer04539@example.com,India,Delhi,2024-07-21,New
C04540,Customer 04540,customer04540@example.com,India,Pune,2024-09-17,New
C04541,Customer 04541,customer04541@example.com,India,Bengaluru,2025-11-20,Regular
C04542,Customer 04542,customer04542@example.com,USA,New York,2024-01-24,Regular
C04543,Customer 04543,customer04543@example.com,India,Bengaluru,2025-11-17,Regular
C04544,Customer 04544,customer04544@example.com,India,Pune,2024-12-05,New
C04545,Customer 04545,customer04545@example.com,UK,London,2025-02-15,Premium
C04546,Customer 04546,customer04546@example.com,Germany,Berlin,2024-09-17,Regular
C04547,Customer 04547,customer04547@example.com,India,Hyderabad,2024-10-12,New
C04548,Customer 04548,customer04548@example.com,USA,Seattle,2025-05-27,Regular
C04549,Customer 04549,customer04549@example.com,Canada,Montreal,2024-03-26,New
C04550,Customer 04550,customer04550@example.com,Germany,Munich,2025-03-05,Regular
C04551,Customer 04551,customer04551@example.com,UAE,Sharjah,2025-08-03,Regular
C04552,Customer 04552,customer04552@example.com,India,Pune,2024-01-31,Premium
C04553,Customer 04553,customer04553@example.com,India,Delhi,2025-12-10,Regular
C04554,Customer 04554,customer04554@example.com,France,Paris,2025-08-25,New
C04555,Customer 04555,customer04555@example.com,UK,Leeds,2025-03-15,New
C04556,Customer 04556,customer04556@example.com,USA,Austin,2024-12-14,Regular
C04557,Customer 04557,customer04557@example.com,Canada,Montreal,2025-02-15,New
C04558,Customer 04558,customer04558@example.com,Canada,Toronto,2025-06-11,Regular
C04559,Customer 04559,customer04559@example.com,UAE,Sharjah,2024-11-05,New
C04560,Customer 04560,customer04560@example.com,Netherlands,Amsterdam,2025-01-30,Regular
C04561,Customer 04561,customer04561@example.com,Australia,Melbourne,2024-12-03,Regular
C04562,Customer 04562,customer04562@example.com,India,Delhi,2025-11-04,New
C04563,Customer 04563,customer04563@example.com,France,Paris,2025-03-12,Regular
C04564,Customer 04564,customer04564@example.com,India,Delhi,2025-12-04,New
C04565,Customer 04565,customer04565@example.com,India,Delhi,2025-10-24,Regular
C04566,Customer 04566,customer04566@example.com,France,Paris,2024-12-30,Regular
C04567,Customer 04567,customer04567@example.com,India,Hyderabad,2024-04-22,New
C04568,Customer 04568,customer04568@example.com,India,Mumbai,2024-06-24,Regular
C04569,Customer 04569,customer04569@example.com,India,Pune,2024-05-28,Regular
C04570,Customer 04570,customer04570@example.com,France,Lyon,2024-06-26,Premium
C04571,Customer 04571,customer04571@example.com,UK,London,2025-01-16,VIP
C04572,Customer 04572,customer04572@example.com,Canada,Montreal,2024-08-10,New
C04573,Customer 04573,customer04573@example.com,India,Pune,2024-09-15,Regular
C04574,Customer 04574,customer04574@example.com,Australia,Brisbane,2024-07-07,Regular
C04575,Customer 04575,customer04575@example.com,Australia,Brisbane,2024-11-01,New
C04576,Customer 04576,customer04576@example.com,India,Chennai,2025-01-12,New
C04577,Customer 04577,customer04577@example.com,UK,Manchester,2025-08-24,Premium
C04578,Customer 04578,customer04578@example.com,India,Pune,2024-12-08,Regular
C04579,Customer 04579,customer04579@example.com,Singapore,Singapore,2024-06-04,VIP
C04580,Customer 04580,customer04580@example.com,USA,San Francisco,2025-12-12,Regular
C04581,Customer 04581,customer04581@example.com,UAE,Sharjah,2024-02-24,New
C04582,Customer 04582,customer04582@example.com,India,Pune,2025-03-17,Premium
C04583,Customer 04583,customer04583@example.com,Germany,Hamburg,2025-11-15,Premium
C04584,Customer 04584,customer04584@example.com,Australia,Brisbane,2024-07-18,Premium
C04585,Customer 04585,customer04585@example.com,Canada,Toronto,2025-02-06,Premium
C04586,Customer 04586,customer04586@example.com,Singapore,Singapore,2025-09-05,Regular
C04587,Customer 04587,customer04587@example.com,UK,Manchester,2025-10-24,New
C04588,Customer 04588,customer04588@example.com,India,Delhi,2025-09-14,New
C04589,Customer 04589,customer04589@example.com,Canada,Vancouver,2025-08-25,Regular
C04590,Customer 04590,customer04590@example.com,Australia,Brisbane,2024-06-25,VIP
C04591,Customer 04591,customer04591@example.com,USA,Seattle,2025-03-24,Premium
C04592,Customer 04592,customer04592@example.com,India,Bengaluru,2025-06-24,Premium
C04593,Customer 04593,customer04593@example.com,UK,London,2024-10-27,Regular
C04594,Customer 04594,customer04594@example.com,India,Hyderabad,2025-12-07,Regular
C04595,Customer 04595,customer04595@example.com,UK,Manchester,2024-11-02,Premium
C04596,Customer 04596,customer04596@example.com,USA,San Francisco,2024-09-23,Regular
C04597,Customer 04597,customer04597@example.com,Australia,Melbourne,2024-08-01,Regular
C04598,Customer 04598,customer04598@example.com,India,Delhi,2025-08-16,Regular
C04599,Customer 04599,customer04599@example.com,UK,Manchester,2025-10-01,Regular
C04600,Customer 04600,customer04600@example.com,India,Hyderabad,2025-04-27,VIP
C04601,Customer 04601,customer04601@example.com,India,Delhi,2024-09-18,Regular
C04602,Customer 04602,customer04602@example.com,Germany,Munich,2024-03-07,New
C04603,Customer 04603,customer04603@example.com,UAE,Dubai,2025-07-27,Regular
C04604,Customer 04604,customer04604@example.com,UK,Birmingham,2024-05-12,Regular
C04605,Customer 04605,customer04605@example.com,Australia,Melbourne,2025-10-10,Regular
C04606,Customer 04606,customer04606@example.com,France,Paris,2025-06-23,New
C04607,Customer 04607,customer04607@example.com,Germany,Hamburg,2025-05-26,Premium
C04608,Customer 04608,customer04608@example.com,India,Bengaluru,2024-07-29,Premium
C04609,Customer 04609,customer04609@example.com,Singapore,Singapore,2025-12-17,New
C04610,Customer 04610,customer04610@example.com,UK,Leeds,2024-09-09,New
C04611,Customer 04611,customer04611@example.com,India,Bengaluru,2024-02-07,Regular
C04612,Customer 04612,customer04612@example.com,India,Hyderabad,2024-02-12,Premium
C04613,Customer 04613,customer04613@example.com,UK,Leeds,2025-09-20,New
C04614,Customer 04614,customer04614@example.com,India,Delhi,2025-02-08,New
C04615,Customer 04615,customer04615@example.com,India,Chennai,2025-12-02,Regular
C04616,Customer 04616,customer04616@example.com,India,Delhi,2024-02-15,Regular
C04617,Customer 04617,customer04617@example.com,Germany,Berlin,2025-03-29,Regular
C04618,Customer 04618,customer04618@example.com,France,Lyon,2025-11-08,Premium
C04619,Customer 04619,customer04619@example.com,India,Delhi,2024-10-31,VIP
C04620,Customer 04620,customer04620@example.com,France,Lyon,2025-12-15,New
C04621,Customer 04621,customer04621@example.com,France,Paris,2024-08-20,Regular
C04622,Customer 04622,customer04622@example.com,Australia,Melbourne,2024-09-01,New
C04623,Customer 04623,customer04623@example.com,India,Pune,2025-12-21,New
C04624,Customer 04624,customer04624@example.com,Canada,Montreal,2024-10-21,New
C04625,Customer 04625,customer04625@example.com,UAE,Dubai,2025-01-17,Regular
C04626,Customer 04626,customer04626@example.com,Canada,Toronto,2024-06-06,Premium
C04627,Customer 04627,customer04627@example.com,India,Delhi,2025-02-08,Regular
C04628,Customer 04628,customer04628@example.com,UK,Leeds,2024-01-01,Regular
C04629,Customer 04629,customer04629@example.com,USA,New York,2024-08-04,New
C04630,Customer 04630,customer04630@example.com,USA,San Francisco,2025-05-21,Regular
C04631,Customer 04631,customer04631@example.com,India,Chennai,2025-08-03,New
C04632,Customer 04632,customer04632@example.com,India,Hyderabad,2024-01-30,Regular
C04633,Customer 04633,customer04633@example.com,Germany,Berlin,2025-09-18,Regular
C04634,Customer 04634,customer04634@example.com,France,Marseille,2025-06-03,Premium
C04635,Customer 04635,customer04635@example.com,India,Chennai,2024-10-01,New
C04636,Customer 04636,customer04636@example.com,Singapore,Singapore,2025-05-06,Regular
C04637,Customer 04637,customer04637@example.com,India,Chennai,2024-02-05,New
C04638,Customer 04638,customer04638@example.com,Canada,Montreal,2024-11-06,Regular
C04639,Customer 04639,customer04639@example.com,Australia,Sydney,2024-02-13,Regular
C04640,Customer 04640,customer04640@example.com,Germany,Hamburg,2024-06-03,Premium
C04641,Customer 04641,customer04641@example.com,UAE,Sharjah,2024-03-17,Regular
C04642,Customer 04642,customer04642@example.com,India,Delhi,2025-08-12,Regular
C04643,Customer 04643,customer04643@example.com,France,Lyon,2025-09-04,Regular
C04644,Customer 04644,customer04644@example.com,India,Mumbai,2025-03-13,New
C04645,Customer 04645,customer04645@example.com,Canada,Toronto,2025-03-07,Regular
C04646,Customer 04646,customer04646@example.com,Australia,Sydney,2025-06-25,Premium
C04647,Customer 04647,customer04647@example.com,Canada,Vancouver,2024-02-08,Regular
C04648,Customer 04648,customer04648@example.com,India,Mumbai,2024-08-26,Premium
C04649,Customer 04649,customer04649@example.com,France,Marseille,2024-01-13,Regular
C04650,Customer 04650,customer04650@example.com,India,Chennai,2024-05-01,Regular
C04651,Customer 04651,customer04651@example.com,India,Chennai,2024-05-23,Regular
C04652,Customer 04652,customer04652@example.com,Canada,Vancouver,2025-11-14,New
C04653,Customer 04653,customer04653@example.com,UK,Birmingham,2025-03-30,Regular
C04654,Customer 04654,customer04654@example.com,Germany,Hamburg,2025-01-02,Premium
C04655,Customer 04655,customer04655@example.com,UK,Leeds,2024-09-03,Regular
C04656,Customer 04656,customer04656@example.com,India,Hyderabad,2024-02-14,Regular
C04657,Customer 04657,customer04657@example.com,Germany,Berlin,2025-01-09,Premium
C04658,Customer 04658,customer04658@example.com,USA,Chicago,2024-10-17,Regular
C04659,Customer 04659,customer04659@example.com,India,Hyderabad,2024-07-25,Premium
C04660,Customer 04660,customer04660@example.com,Australia,Melbourne,2025-06-02,Regular
C04661,Customer 04661,customer04661@example.com,USA,Austin,2024-08-29,Regular
C04662,Customer 04662,customer04662@example.com,USA,Austin,2025-09-13,Regular
C04663,Customer 04663,customer04663@example.com,UK,Birmingham,2024-04-23,New
C04664,Customer 04664,customer04664@example.com,Germany,Hamburg,2024-10-28,Premium
C04665,Customer 04665,customer04665@example.com,Germany,Berlin,2024-10-02,Premium
C04666,Customer 04666,customer04666@example.com,Canada,Toronto,2024-04-05,Regular
C04667,Customer 04667,customer04667@example.com,India,Bengaluru,2024-10-20,New
C04668,Customer 04668,customer04668@example.com,Germany,Munich,2025-12-01,Regular
C04669,Customer 04669,customer04669@example.com,Canada,Toronto,2024-12-25,Regular
C04670,Customer 04670,customer04670@example.com,Canada,Montreal,2024-10-14,Regular
C04671,Customer 04671,customer04671@example.com,UK,Leeds,2024-06-02,Regular
C04672,Customer 04672,customer04672@example.com,France,Paris,2025-07-23,Premium
C04673,Customer 04673,customer04673@example.com,Australia,Melbourne,2025-02-26,Regular
C04674,Customer 04674,customer04674@example.com,India,Chennai,2024-02-19,VIP
C04675,Customer 04675,customer04675@example.com,UK,Manchester,2024-07-25,Regular
C04676,Customer 04676,customer04676@example.com,France,Paris,2025-07-17,VIP
C04677,Customer 04677,customer04677@example.com,India,Hyderabad,2025-10-23,New
C04678,Customer 04678,customer04678@example.com,Singapore,Singapore,2025-07-18,New
C04679,Customer 04679,customer04679@example.com,Canada,Toronto,2024-07-31,Premium
C04680,Customer 04680,customer04680@example.com,USA,Seattle,2024-03-06,Regular
C04681,Customer 04681,customer04681@example.com,India,Bengaluru,2024-08-19,Premium
C04682,Customer 04682,customer04682@example.com,India,Pune,2025-10-24,Regular
C04683,Customer 04683,customer04683@example.com,UAE,Abu Dhabi,2025-12-17,Premium
C04684,Customer 04684,customer04684@example.com,India,Hyderabad,2024-11-15,New
C04685,Customer 04685,customer04685@example.com,Australia,Melbourne,2024-05-16,New
C04686,Customer 04686,customer04686@example.com,UK,London,2025-10-08,Regular
C04687,Customer 04687,customer04687@example.com,India,Pune,2025-07-19,Premium
C04688,Customer 04688,customer04688@example.com,India,Pune,2024-03-05,Regular
C04689,Customer 04689,customer04689@example.com,USA,San Francisco,2025-05-28,Regular
C04690,Customer 04690,customer04690@example.com,Singapore,Singapore,2024-05-11,Regular
C04691,Customer 04691,customer04691@example.com,UK,Leeds,2024-11-29,New
C04692,Customer 04692,customer04692@example.com,UK,Leeds,2024-02-01,Regular
C04693,Customer 04693,customer04693@example.com,India,Pune,2025-05-12,Regular
C04694,Customer 04694,customer04694@example.com,USA,San Francisco,2024-08-30,Regular
C04695,Customer 04695,customer04695@example.com,UK,Manchester,2024-07-10,Regular
C04696,Customer 04696,customer04696@example.com,France,Lyon,2024-05-21,Premium
C04697,Customer 04697,customer04697@example.com,UK,London,2025-10-21,New
C04698,Customer 04698,customer04698@example.com,UK,London,2025-08-23,Regular
C04699,Customer 04699,customer04699@example.com,India,Chennai,2025-07-14,Regular
C04700,Customer 04700,customer04700@example.com,Netherlands,Rotterdam,2025-10-09,Regular
C04701,Customer 04701,customer04701@example.com,India,Chennai,2024-07-09,Regular
C04702,Customer 04702,customer04702@example.com,India,Delhi,2024-05-28,Premium
C04703,Customer 04703,customer04703@example.com,Canada,Montreal,2025-08-21,Regular
C04704,Customer 04704,customer04704@example.com,USA,Chicago,2025-02-19,New
C04705,Customer 04705,customer04705@example.com,UK,Manchester,2025-06-03,New
C04706,Customer 04706,customer04706@example.com,UK,Manchester,2024-01-16,Premium
C04707,Customer 04707,customer04707@example.com,Germany,Berlin,2024-04-15,Regular
C04708,Customer 04708,customer04708@example.com,India,Delhi,2024-10-09,New
C04709,Customer 04709,customer04709@example.com,Germany,Hamburg,2024-04-13,New
C04710,Customer 04710,customer04710@example.com,USA,San Francisco,2024-12-26,Regular
C04711,Customer 04711,customer04711@example.com,UK,Birmingham,2025-10-19,Regular
C04712,Customer 04712,customer04712@example.com,UK,Leeds,2024-02-04,New
C04713,Customer 04713,customer04713@example.com,India,Delhi,2024-04-22,Regular
C04714,Customer 04714,customer04714@example.com,Australia,Brisbane,2024-11-03,Regular
C04715,Customer 04715,customer04715@example.com,USA,Chicago,2024-02-22,Premium
C04716,Customer 04716,customer04716@example.com,India,Mumbai,2024-03-21,New
C04717,Customer 04717,customer04717@example.com,USA,Seattle,2025-09-07,Premium
C04718,Customer 04718,customer04718@example.com,Netherlands,Rotterdam,2025-01-03,Regular
C04719,Customer 04719,customer04719@example.com,UK,Birmingham,2024-08-29,New
C04720,Customer 04720,customer04720@example.com,UAE,Abu Dhabi,2024-01-31,Regular
C04721,Customer 04721,customer04721@example.com,India,Bengaluru,2025-12-04,New
C04722,Customer 04722,customer04722@example.com,India,Bengaluru,2024-12-26,Regular
C04723,Customer 04723,customer04723@example.com,India,Delhi,2024-08-20,Regular
C04724,Customer 04724,customer04724@example.com,UK,Birmingham,2025-09-01,New
C04725,Customer 04725,customer04725@example.com,India,Pune,2024-02-03,New
C04726,Customer 04726,customer04726@example.com,India,Chennai,2024-08-30,Premium
C04727,Customer 04727,customer04727@example.com,UAE,Abu Dhabi,2024-02-28,Regular
C04728,Customer 04728,customer04728@example.com,Germany,Hamburg,2025-06-12,Regular
C04729,Customer 04729,customer04729@example.com,Australia,Brisbane,2024-03-18,Regular
C04730,Customer 04730,customer04730@example.com,India,Chennai,2025-12-18,Premium
C04731,Customer 04731,customer04731@example.com,India,Pune,2024-10-28,Regular
C04732,Customer 04732,customer04732@example.com,India,Bengaluru,2025-11-08,Regular
C04733,Customer 04733,customer04733@example.com,Australia,Sydney,2024-04-21,New
C04734,Customer 04734,customer04734@example.com,UAE,Dubai,2025-02-16,New
C04735,Customer 04735,customer04735@example.com,UK,Birmingham,2024-11-12,Regular
C04736,Customer 04736,customer04736@example.com,India,Pune,2024-05-24,Regular
C04737,Customer 04737,customer04737@example.com,USA,Austin,2025-10-29,Regular
C04738,Customer 04738,customer04738@example.com,India,Pune,2025-11-20,Regular
C04739,Customer 04739,customer04739@example.com,UK,Manchester,2025-10-09,Regular
C04740,Customer 04740,customer04740@example.com,USA,Chicago,2024-01-18,Regular
C04741,Customer 04741,customer04741@example.com,Canada,Montreal,2024-12-16,New
C04742,Customer 04742,customer04742@example.com,India,Chennai,2024-06-03,New
C04743,Customer 04743,customer04743@example.com,India,Pune,2025-05-20,Premium
C04744,Customer 04744,customer04744@example.com,Netherlands,Rotterdam,2024-12-25,Regular
C04745,Customer 04745,customer04745@example.com,India,Pune,2024-11-27,Regular
C04746,Customer 04746,customer04746@example.com,India,Hyderabad,2025-06-11,Regular
